Timestamp_ms,RawADC,Voltage_mV
6209.0,1913.0,1732.0
66212.0,1910.0,1730.0
66215.0,1905.0,1726.0
66218.0,1909.0,1729.0
66221.0,1927.0,1744.0
66224.0,1955.0,1767.0
66227.0,1987.0,1794.0
66230.0,2024.0,1824.0
66233.0,2068.0,1861.0
66236.0,2109.0,1895.0
66238.0,2147.0,1927.0
66241.0,2181.0,1955.0
66244.0,2213.0,1982.0
66247.0,2242.0,2006.0
66250.0,2259.0,2020.0
66253.0,2269.0,2028.0
66256.0,2271.0,2030.0
66259.0,2267.0,2026.0
66262.0,2256.0,2017.0
66265.0,2243.0,2007.0
66268.0,2227.0,1993.0
66271.0,2210.0,1979.0
66274.0,2192.0,1964.0
66277.0,2174.0,1949.0
66280.0,2159.0,1937.0
66283.0,2145.0,1925.0
66286.0,2130.0,1913.0
66288.0,2120.0,1904.0
66291.0,2108.0,1894.0
66294.0,2097.0,1885.0
66297.0,2095.0,1884.0
66300.0,2101.0,1888.0
66303.0,2113.0,1898.0
66306.0,2129.0,1912.0
66309.0,2151.0,1930.0
66312.0,2172.0,1948.0
66315.0,2194.0,1966.0
66318.0,2217.0,1985.0
66321.0,2239.0,2003.0
66324.0,2261.0,2021.0
66327.0,2283.0,2040.0
66330.0,2288.0,2044.0
66333.0,2286.0,2042.0
66336.0,2271.0,2030.0
66338.0,2249.0,2012.0
66341.0,2224.0,1991.0
66344.0,2195.0,1967.0
66347.0,2167.0,1943.0
66350.0,2136.0,1918.0
66353.0,2104.0,1891.0
66356.0,2072.0,1864.0
66359.0,2035.0,1834.0
66362.0,2002.0,1806.0
66365.0,1971.0,1780.0
66368.0,1942.0,1756.0
66371.0,1915.0,1734.0
66374.0,1892.0,1715.0
66377.0,1868.0,1695.0
66380.0,1847.0,1677.0
66383.0,1827.0,1661.0
66386.0,1808.0,1645.0
66388.0,1792.0,1632.0
66391.0,1777.0,1619.0
66394.0,1763.0,1608.0
66397.0,1749.0,1596.0
66400.0,1737.0,1586.0
66403.0,1726.0,1577.0
66406.0,1714.0,1567.0
66409.0,1704.0,1558.0
